"Thomas Chase","James Bewer"
"Thomas Chase","Herman Brimmer"
"Thomas Chase","Martin Brimmer"
"Thomas Chase","Henry Broomfield"
"Thomas Chase","Enoch Brown"
"Thomas Chase","John Brown"
"Thomas Chase","Stephen Bruce"
"Thomas Chase","Benjamin Burt"
"Thomas Chase","Benjamin Burton"
"Thomas Chase","Nicholas Campbell"
"Thomas Chase","Capt Cazneau"
"Thomas Chase","Mr Chadwell"
"Thomas Chase","Caleb Champney"
"Ezekiel Cheever","John Adams"
"Ezekiel Cheever","Samuel Adams"
"Ezekiel Cheever","Dr Allen"
"Ezekiel Cheever","Nathaniel Appleton"
"Ezekiel Cheever","Benjamin Austin"
"Ezekiel Cheever","Samuel Austin"
"Ezekiel Cheever","John Avery"
"Ezekiel Cheever","Cyrus Baldwin"
"Ezekiel Cheever","John Ballard"
"Ezekiel Cheever","Nathaniel Barber"
"Ezekiel Cheever","Samuel Barrett"
"Ezekiel Cheever","Henry Bass"
"Ezekiel Cheever","John Boit"
"Ezekiel Cheever","Peter Boyer"
"Ezekiel Cheever","Richard Boynton"
"Ezekiel Cheever","Jos Brackett"
"Ezekiel Cheever","John Bradford"
"Ezekiel Cheever","William Breck"
"Ezekiel Cheever","Herman Brimmer"
"Ezekiel Cheever","Martin Brimmer"
"Ezekiel Cheever","Henry Broomfield"
"Ezekiel Cheever","Enoch Brown"
"Ezekiel Cheever","John Brown"
"Ezekiel Cheever","Benjamin Burt"
"Ezekiel Cheever","Capt Cazneau"
"Ezekiel Cheever","Mr Chadwell"
"Ezekiel Cheever","Caleb Champney"
"Ezekiel Cheever","Thomas Chase"
"Seth Chipman","Gilbert Ash"
"Seth Chipman","Samuel Barrett"
"Seth Chipman","William Bell"
"Seth Chipman","Increase Blake"
"Seth Chipman","George Bray"
"Seth Chipman","Hugh Brown"
"Seth Chipman","Edward Burbeck"
"Seth Chipman","William Burbeck"
"Seth Chipman","Edward Cailleteau"
"Seth Chipman","Elisha Callendar"
"Thomas Chrysty","John Adams"
"Thomas Chrysty","Samuel Adams"
"Thomas Chrysty","Dr Allen"
"Thomas Chrysty","Nathaniel Appleton"
"Thomas Chrysty","John Ballard"
"Thomas Chrysty","Nathaniel Barber"
"Thomas Chrysty","Henry Bass"
"Thomas Chrysty","John Boit"
"Thomas Chrysty","William Breck"
"Thomas Chrysty","Benjamin Burt"
"Thomas Chrysty","Capt Cazneau"
"Thomas Chrysty","Mr Chadwell"
"Thomas Chrysty","Caleb Champney"
"Thomas Chrysty","Thomas Chase"
"Thomas Chrysty","Ezekiel Cheever"
"Benjamin Church","John Adams"
"Benjamin Church","Samuel Adams"
"Benjamin Church","Dr Allen"
"Benjamin Church","Nathaniel Appleton"
"Benjamin Church","John Ballard"
"Benjamin Church","Nathaniel Barber"
"Benjamin Church","Henry Bass"
"Benjamin Church","John Boit"
"Benjamin Church","William Breck"
"Benjamin Church","Benjamin Burt"
"Benjamin Church","Capt Cazneau"
"Benjamin Church","Mr Chadwell"
"Benjamin Church","Caleb Champney"
"Benjamin Church","Thomas Chase"
"Benjamin Church","Ezekiel Cheever"
"Benjamin Church","Thomas Chrysty"
"Benjamin Clarke","John Adams"
"Benjamin Clarke","Samuel Adams"
"Benjamin Clarke","Dr Allen"
"Benjamin Clarke","Nathaniel Appleton"
"Benjamin Clarke","Benjamin Austin"
"Benjamin Clarke","Samuel Austin"
"Benjamin Clarke","John Avery"
"Benjamin Clarke","Cyrus Baldwin"
"Benjamin Clarke","John Ballard"
"Benjamin Clarke","Nathaniel Barber"
"Benjamin Clarke","Samuel Barrett"
"Benjamin Clarke","Henry Bass"
"Benjamin Clarke","John Boit"
"Benjamin Clarke","Peter Boyer"
"Benjamin Clarke","Richard Boynton"
"Benjamin Clarke","Jos Brackett"
"Benjamin Clarke","John Bradford"
"Benjamin Clarke","William Breck"
"Benjamin Clarke","Herman Brimmer"
"Benjamin Clarke","Martin Brimmer"
"Benjamin Clarke","Henry Broomfield"
"Benjamin Clarke","Enoch Brown"
"Benjamin Clarke","John Brown"
"Benjamin Clarke","Benjamin Burt"
"Benjamin Clarke","Capt Cazneau"
"Benjamin Clarke","Mr Chadwell"
"Benjamin Clarke","Caleb Champney"
"Benjamin Clarke","Thomas Chase"
"Benjamin Clarke","Ezekiel Cheever"
"Benjamin Clarke","Thomas Chrysty"
"Benjamin Clarke","Benjamin Church"
"Stephen Cleverly","John Adams"
"Stephen Cleverly","Samuel Adams"
"Stephen Cleverly","Dr Allen"
"Stephen Cleverly","Nathaniel Appleton"
"Stephen Cleverly","John Ballard"
"Stephen Cleverly","Nathaniel Barber"
"Stephen Cleverly","Henry Bass"
"Stephen Cleverly","John Boit"
"Stephen Cleverly","William Breck"
"Stephen Cleverly","Benjamin Burt"
"Stephen Cleverly","Capt Cazneau"
"Stephen Cleverly","Mr Chadwell"
"Stephen Cleverly","Caleb Champney"
"Stephen Cleverly","Thomas Chase"
"Stephen Cleverly","Ezekiel Cheever"
"Stephen Cleverly","Thomas Chrysty"
"Stephen Cleverly","Benjamin Church"
"Stephen Cleverly","Benjamin Clarke"
"John Cochran","John Adams"
"John Cochran","Samuel Adams"
"John Cochran","Dr Allen"
"John Cochran","Nathaniel Appleton"
"John Cochran","John Ballard"
"John Cochran","Nathaniel Barber"
"John Cochran","Henry Bass"
"John Cochran","John Boit"
"John Cochran","Richard Boynton"
"John Cochran","John Bradford"
"John Cochran","William Breck"
"John Cochran","Benjamin Burt"
"John Cochran","Capt Cazneau"
"John Cochran","Mr Chadwell"
"John Cochran","Caleb Champney"
"John Cochran","Thomas Chase"
"John Cochran","Ezekiel Cheever"
"John Cochran","Thomas Chrysty"
"John Cochran","Benjamin Church"
"John Cochran","Benjamin Clarke"
"John Cochran","Stephen Cleverly"
"Gilbert Colesworthy","Gilbert Ash"
"Gilbert Colesworthy","Samuel Barrett"
"Gilbert Colesworthy","William Bell"
"Gilbert Colesworthy","Increase Blake"
"Gilbert Colesworthy","George Bray"
"Gilbert Colesworthy","Hugh Brown"
"Gilbert Colesworthy","Edward Burbeck"
"Gilbert Colesworthy","William Burbeck"
"Gilbert Colesworthy","Edward Cailleteau"
"Gilbert Colesworthy","Elisha Callendar"
"Gilbert Colesworthy","Seth Chipman"
"Gershom Collier","Samuel Adams"
"Gershom Collier","Benjamin Austin"
"Gershom Collier","Samuel Austin"
"Gershom Collier","John Avery"
"Gershom Collier","Cyrus Baldwin"
"Gershom Collier","Nathaniel Barber"
"Gershom Collier","Samuel Barrett"
"Gershom Collier","Henry Bass"
"Gershom Collier","Peter Boyer"
"Gershom Collier","Richard Boynton"
"Gershom Collier","Jos Brackett"
"Gershom Collier","John Bradford"
"Gershom Collier","Herman Brimmer"
"Gershom Collier","Martin Brimmer"
"Gershom Collier","Henry Broomfield"
"Gershom Collier","Enoch Brown"
"Gershom Collier","John Brown"
"Gershom Collier","Thomas Chase"
"Gershom Collier","Ezekiel Cheever"
"Gershom Collier","Benjamin Clarke"
"Ezra Collins","Samuel Adams"
"Ezra Collins","Benjamin Austin"
"Ezra Collins","Samuel Austin"
"Ezra Collins","John Avery"
"Ezra Collins","Cyrus Baldwin"
"Ezra Collins","Nathaniel Barber"
"Ezra Collins","Samuel Barrett"
"Ezra Collins","Henry Bass"
"Ezra Collins","Peter Boyer"
"Ezra Collins","Richard Boynton"
"Ezra Collins","Jos Brackett"
"Ezra Collins","John Bradford"
"Ezra Collins","Herman Brimmer"
"Ezra Collins","Martin Brimmer"
"Ezra Collins","Henry Broomfield"
"Ezra Collins","Enoch Brown"
"Ezra Collins","John Brown"
"Ezra Collins","Thomas Chase"
"Ezra Collins","Ezekiel Cheever"
"Ezra Collins","Benjamin Clarke"
"Ezra Collins","Gershom Collier"
"Adam Collson","Samuel Adams"
"Adam Collson","Benjamin Austin"
"Adam Collson","Samuel Austin"
"Adam Collson","John Avery"
"Adam Collson","Cyrus Baldwin"
"Adam Collson","Nathaniel Barber"
"Adam Collson","Samuel Barrett"
"Adam Collson","Henry Bass"
"Adam Collson","Peter Boyer"
"Adam Collson","Richard Boynton"
"Adam Collson","Jos Brackett"
"Adam Collson","John Bradford"
"Adam Collson","Herman Brimmer"
"Adam Collson","Martin Brimmer"
"Adam Collson","Henry Broomfield"
"Adam Collson","Enoch Brown"
"Adam Collson","John Brown"
"Adam Collson","Thomas Chase"
"Adam Collson","Ezekiel Cheever"
"Adam Collson","Benjamin Clarke"
"Adam Collson","Gershom Collier"
"Adam Collson","Ezra Collins"
"JamesFoster Condy","Samuel Adams"
"JamesFoster Condy","Benjamin Austin"
"JamesFoster Condy","Samuel Austin"
"JamesFoster Condy","John Avery"
"JamesFoster Condy","Cyrus Baldwin"
"JamesFoster Condy","Nathaniel Barber"
"JamesFoster Condy","Samuel Barrett"
"JamesFoster Condy","Henry Bass"
"JamesFoster Condy","Peter Boyer"
"JamesFoster Condy","Richard Boynton"
"JamesFoster Condy","Jos Brackett"
"JamesFoster Condy","John Bradford"
"JamesFoster Condy","Herman Brimmer"
"JamesFoster Condy","Martin Brimmer"
"JamesFoster Condy","Henry Broomfield"
"JamesFoster Condy","Enoch Brown"
"JamesFoster Condy","John Brown"
"JamesFoster Condy","Thomas Chase"
"JamesFoster Condy","Ezekiel Cheever"
"JamesFoster Condy","Benjamin Clarke"
"JamesFoster Condy","Gershom Collier"
"JamesFoster Condy","Ezra Collins"
"JamesFoster Condy","Adam Collson"
"Samuel Cooper","John Adams"
"Samuel Cooper","Samuel Adams"
"Samuel Cooper","Dr Allen"
"Samuel Cooper","Nathaniel Appleton"
"Samuel Cooper","John Ballard"
"Samuel Cooper","Nathaniel Barber"
"Samuel Cooper","Henry Bass"
"Samuel Cooper","John Boit"
"Samuel Cooper","William Breck"
"Samuel Cooper","Benjamin Burt"
"Samuel Cooper","Capt Cazneau"
"Samuel Cooper","Mr Chadwell"
"Samuel Cooper","Caleb Champney"
"Samuel Cooper","Thomas Chase"
"Samuel Cooper","Ezekiel Cheever"
"Samuel Cooper","Thomas Chrysty"
"Samuel Cooper","Benjamin Church"
"Samuel Cooper","Benjamin Clarke"
"Samuel Cooper","Stephen Cleverly"
"Samuel Cooper","John Cochran"
"William Cooper","John Adams"
"William Cooper","Samuel Adams"
"William Cooper","Dr Allen"
"William Cooper","Nathaniel Appleton"
"William Cooper","Benjamin Austin"
"William Cooper","Samuel Austin"
"William Cooper","John Avery"
"William Cooper","Cyrus Baldwin"
"William Cooper","John Ballard"
"William Cooper","Nathaniel Barber"
"William Cooper","Samuel Barnard"
"William Cooper","Samuel Barrett"
"William Cooper","Henry Bass"
"William Cooper","John Boit"
"William Cooper","Thomas Bolter"
"William Cooper","Peter Boyer"
"William Cooper","Richard Boynton"
"William Cooper","Jos Brackett"
"William Cooper","John Bradford"
"William Cooper","David Bradlee"
"William Cooper","Josiah Bradlee"
"William Cooper","Nathaniel Bradlee"
"William Cooper","Thomas Bradlee"
"William Cooper","William Breck"
"William Cooper","James Bewer"
"William Cooper","Herman Brimmer"
"William Cooper","Martin Brimmer"
"William Cooper","Henry Broomfield"
"William Cooper","Enoch Brown"
"William Cooper","John Brown"
"William Cooper","Stephen Bruce"
"William Cooper","Benjamin Burt"
"William Cooper","Benjamin Burton"
"William Cooper","Nicholas Campbell"
"William Cooper","Capt Cazneau"
"William Cooper","Mr Chadwell"
"William Cooper","Caleb Champney"
"William Cooper","Thomas Chase"
"William Cooper","Ezekiel Cheever"
"William Cooper","Thomas Chrysty"
"William Cooper","Benjamin Church"
"William Cooper","Benjamin Clarke"
"William Cooper","Stephen Cleverly"
"William Cooper","John Cochran"
"William Cooper","Gershom Collier"
"William Cooper","Ezra Collins"
"William Cooper","Adam Collson"
"William Cooper","JamesFoster Condy"
"William Cooper","Samuel Cooper"
"Thomas Crafts","Nathaniel Barber"
"Thomas Crafts","Samuel Barnard"
"Thomas Crafts","Henry Bass"
"Thomas Crafts","Thomas Bolter"
"Thomas Crafts","David Bradlee"
"Thomas Crafts","Josiah Bradlee"
"Thomas Crafts","Nathaniel Bradlee"
"Thomas Crafts","Thomas Bradlee"
"Thomas Crafts","James Bewer"
"Thomas Crafts","Stephen Bruce"
"Thomas Crafts","Benjamin Burton"
"Thomas Crafts","Nicholas Campbell"
"Thomas Crafts","Thomas Chase"
"Thomas Crafts","William Cooper"
"John Crane","Samuel Adams"
"John Crane","Gilbert Ash"
"John Crane","Benjamin Austin"
"John Crane","Samuel Austin"
"John Crane","John Avery"
"John Crane","Cyrus Baldwin"
"John Crane","Nathaniel Barber"
"John Crane","Samuel Barrett"
"John Crane","Henry Bass"
"John Crane","William Bell"
"John Crane","Increase Blake"
"John Crane","Peter Boyer"
"John Crane","Richard Boynton"
"John Crane","Jos Brackett"
"John Crane","John Bradford"
"John Crane","George Bray"
"John Crane","Herman Brimmer"
"John Crane","Martin Brimmer"
"John Crane","Henry Broomfield"
"John Crane","Hugh Brown"
"John Crane","Enoch Brown"
"John Crane","John Brown"
"John Crane","Edward Burbeck"
"John Crane","William Burbeck"
"John Crane","Edward Cailleteau"
"John Crane","Elisha Callendar"
"John Crane","Thomas Chase"
"John Crane","Ezekiel Cheever"
"John Crane","Seth Chipman"
"John Crane","Benjamin Clarke"
"John Crane","Gilbert Colesworthy"
"John Crane","Gershom Collier"
"John Crane","Ezra Collins"
"John Crane","Adam Collson"
"John Crane","JamesFoster Condy"
"John Crane","William Cooper"
"Caleb Davis","John Adams"
"Caleb Davis","Samuel Adams"
"Caleb Davis","Dr Allen"
"Caleb Davis","Nathaniel Appleton"
"Caleb Davis","Benjamin Austin"
"Caleb Davis","Samuel Austin"
"Caleb Davis","John Avery"
"Caleb Davis","Cyrus Baldwin"
"Caleb Davis","John Ballard"
"Caleb Davis","Nathaniel Barber"
"Caleb Davis","Samuel Barnard"
"Caleb Davis","Samuel Barrett"
"Caleb Davis","Henry Bass"
"Caleb Davis","John Boit"
"Caleb Davis","Thomas Bolter"
"Caleb Davis","Peter Boyer"
"Caleb Davis","Richard Boynton"
"Caleb Davis","Jos Brackett"
"Caleb Davis","John Bradford"
"Caleb Davis","David Bradlee"
"Caleb Davis","Josiah Bradlee"
"Caleb Davis","Nathaniel Bradlee"
"Caleb Davis","Thomas Bradlee"
"Caleb Davis","William Breck"
"Caleb Davis","James Bewer"
"Caleb Davis","Herman Brimmer"
"Caleb Davis","Martin Brimmer"
"Caleb Davis","Henry Broomfield"
"Caleb Davis","Enoch Brown"
"Caleb Davis","John Brown"
"Caleb Davis","Stephen Bruce"
"Caleb Davis","Benjamin Burt"
"Caleb Davis","Benjamin Burton"
"Caleb Davis","Nicholas Campbell"
"Caleb Davis","Capt Cazneau"
"Caleb Davis","Mr Chadwell"
"Caleb Davis","Caleb Champney"
"Caleb Davis","Thomas Chase"
"Caleb Davis","Ezekiel Cheever"
"Caleb Davis","Thomas Chrysty"
"Caleb Davis","Benjamin Church"
"Caleb Davis","Benjamin Clarke"
"Caleb Davis","Stephen Cleverly"
"Caleb Davis","John Cochran"
"Caleb Davis","Gershom Collier"
"Caleb Davis","Ezra Collins"
"Caleb Davis","Adam Collson"
"Caleb Davis","JamesFoster Condy"
"Caleb Davis","Samuel Cooper"
"Caleb Davis","William Cooper"
"Caleb Davis","Thomas Crafts"
